"pri_id","pri_cas","pri_name","pri_emissions","pri_correct","pri_score1","pri_score2","pri_score3","pri_score4","pri_score5"
"1676","118-69-4","2,6-dichlorotoluene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1715","120-57-0","piperonal","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1760","123-04-6","3-(chloromethyl)heptane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1787","124-17-4","2-(2-butoxyethoxy)ethyl acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1872","133-91-5","3,5-diiodosalicylic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1957","142-91-6","isopropyl palmitate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2573","298-12-4","glyoxylic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2999","502-44-3","hexan-6-olide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3244","583-39-1","benzimidazole-2-thiol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3510","682-09-7","2,2-bis(allyloxymethyl)butan-1-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3705","762-04-9","diethyl phosphonate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4066","932-64-9","1,2-dihydro-5-nitro-3H-1,2,4-triazol-3-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1302","1003-52-7","4-methyloxazole-5-carbonitrile","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2190","1843-03-4","4,4',4''-(1-methylpropanyl-3-ylidene)tris[6-tert-butyl-m-cresol]","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"2265","2044-64-6","N,N-dimethyl-3-oxobutyramide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2327","2226-96-2","4-hydroxy-2,2,6,6-tetramethylpiperidinoxyl","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2369","2403-89-6","1,2,2,6,6-pentamethylpiperidin-4-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2461","2627-86-3","L-?-methylbenzylamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2559","2915-57-3","bis(2-ethylhexyl) succinate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2600","3049-71-6","2,9-bis[4-(phenylazo)phenyl]anthra[2,1,9-def:6,5,10-d'e'f']diisoquinoline-1,3,8,10(2H,9H)-tetrone","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"2689","3407-42-9","3-(5,5,6-trimethylbicyclo[2.2.1]hept-2-yl)cyclohexan-1-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2791","3710-84-7","N,N-diethylhydroxylamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"52","4065-45-6","sulisobenzone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2919","4402-30-6","1,1'-(methylimino)dipropan-2-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2954","4651-67-6","3-?-hydroxy-7-oxo-5-?-cholan-24-oic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4397","5117-12-4","4-(1-oxo-2-propenyl)-morpholine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3128","5413-60-5","3a,4,5,6,7,7a-hexahydro-4,7-methanoinden-6-yl acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3406","6358-30-1","8,18-dichloro-5,15-diethyl-5,15-dihydrodiindolo[3,2-b:3',2'-m]triphenodioxazine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3436","6448-95-9","3-hydroxy-4-[(2-methyl-5-nitrophenyl)azo]-N-phenylnaphthalene-2-carboxamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3488","6731-36-8","di-tert-butyl 3,3,5-trimethylcyclohexylidene diperoxide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3589","7173-62-8","(Z)-N-9-octadecenylpropane-1,3-diamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4315","10097-02-6","2,2-bis(hydroxymethyl)butanoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1748","12236-64-5","N-[4-(acetylamino)phenyl]-4-[[5-(aminocarbonyl)-2-chlorophenyl]azo]-3-hydroxynaphthalene-2-carboxamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1882","13472-08-7","2,2'-azobis[2-methylbutyronitrile]","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4379","14657-64-8","3-(hydroxyphenylphosphinyl)propanoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2111","16712-64-4","6-hydroxy-2-naphthoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2192","18479-58-8","2,6-dimethyloct-7-en-2-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2258","20298-69-5","cis-2-tert-butylcyclohexyl acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2341","22984-54-9","butan-2-one O,O',O''-(methylsilylidyne)trioxime","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2606","30674-80-7","2-isocyanatoethyl methacrylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2680","33329-35-0","N,N-bis[3-(dimethylamino)propyl]-N',N'-dimethylpropane-1,3-diamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2742","35636-63-6","dimethyl 2-[[1-[[(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)amino]carbonyl]-2-oxopropyl]azo]terephthalate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2811","37971-36-1","2-phosphonobutane-1,2,4-tricarboxylic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2886","42019-78-3","4-chloro-4'-hydroxybenzophenone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3094","53306-54-0","bis(2-propylheptyl) phthalate","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"3200","56519-71-2","Propane-1,3-diyl dioctanoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3242","58190-57-1","611-631-1","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3330","61260-55-7","N,N'-bis(2,2,6,6-tetramethylpiperidin-4-yl)hexane-1,6-diamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3518","68516-73-4","tetramethyl 2,2'-[1,4-phenylenebis[imino(1-acetyl-2-oxoethane-1,2-diyl)azo]]bisterephthalate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3588","71735-74-5","ethyl 3-[[bis(1-methylethoxy)phosphinothioyl]thio]propionate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3715","76524-94-2","N-[3-(Triethoxysilyl)propyl]formamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3839","82985-35-1","bis(trimethoxysilylpropyl)amine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3878","84852-53-9","1,1'-(ethane-1,2-diyl)bis[pentabromobenzene]","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"3995","90268-23-8","Butanamide, 2,2'-[(3,3'-dichloro[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[3-oxo-, N,N'-bis(p-anisyl and Ph) derivs.","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4367","103694-68-4","3-(2,2-dimethyl-3-hydroxypropyl)toluene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1666","118135-28-7","601-507-5","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4304","123968-25-2","2-(1-(2-hydroxy-3,5-di-tert-pentyl-phenyl)ethyl)-4,6-di-tert-pentylphenyl acrylate","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"4329","134701-20-5","2,4-dimethyl-6-(1-methyl-pentadecyl)phenol","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"4459","154702-15-5","bis(2-ethylhexyl) 4,4’-{6-[4-tert-butylcarbamoyl)anilino]-1,3,5-triazine-2,4-diyldiimino}dibenzoate","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"2137","174489-43-1","1-(allyloxy)-2-methyl-1-oxopropan-2-yl 5-amino-2-chlorobenzoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2442","256473-05-9","2-(isopropylthio)-3-(2,2,2-trifluoroethoxy)pyridine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1636","1154308-86-7","800-884-5","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"427","13311-84-7","Flutamid","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"570","25812-30-0","Gemfibrozil","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"652","50-02-2","Dexametason","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"691","54-85-3","Isoniazid","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"732","59-05-2","Metotrexat","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"808","69-53-4","ampicillin","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"945","82419-36-1","Ofloxacin","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"1060","97-77-8","disulfiram","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"1144","126-07-8","Griseofulvin","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"3802","81-13-0","dexpanthenol","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"116","3813-05-6","Benazolin","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"438","136426-54-5","Fluquinconazole","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"543","2275-23-2","Vamidothion","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"603","33089-61-1","Amitraz","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"614","35554-44-0","Imazalil","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"639","43121-43-3","Triadimefon","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"694","55219-65-3","Triadimenol","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"725","57646-30-7","Furalaxyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"783","64902-72-3","Chlorsulfuron","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"810","69806-34-4","Haloxyfop","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"941","81777-89-1","Clomazone","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"959","841-06-5","Methoprotryne","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"1021","94125-34-5","Prosulfuron","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"111","94-75-7","2,4-D","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"5114","2439-01-2","Quinomethionate","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"4847","29104-30-1","Benzoximate","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"4881","66215-27-8","Cypromazine","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"4977","81335-37-7","Imazaquin","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"5020","208465-21-8","Mesosulfuron-methyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"129","100-51-6","benzyl alcohol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"164","103-83-3","benzyldimethylamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"181","105-67-9","2,4-xylenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"299","111-40-0","2,2'-iminodi(ethylamine)","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"315","111-90-0","2-(2-ethoxyethoxy)ethanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"327","112-36-7","bis(2-ethoxyethyl) ether","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"472","144-62-7","oxalic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"523","1948-33-0","2-tert-butylhydroquinone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"565","2495-37-6","benzyl methacrylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"584","288-88-0","1,2,4-triazole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"657","503-74-2","isovaleric acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"682","534-52-1","2-methyl-4,6-dinitro-phenol | DNOC","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"731","586-62-9","p-mentha-1,4(8)-diene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"75","63-05-8","androst-4-ene-3,17-dione","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"806","693-98-1","2-methylimidazole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"872","76-22-2","bornan-2-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"889","77-92-9","citric acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"934","80-26-2","p-menth-1-en-8-yl acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"991","89-62-3","2-nitro-p-toluidine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1050","96-24-2","3-chloropropane-1,2-diol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3188","56-18-8","3,3'-iminodi(propylamine)","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"92","77-93-0","triethyl citrate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3776","79-41-4","methacrylic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"100","81-25-4","cholic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3957","88-45-9","2,5-diaminobenzenesulphonic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4019","91-68-9","3-diethylaminophenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4093","93-92-5","1-phenylethyl acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4151","96-67-3","3-amino-2-hydroxy-5-nitrobenzenesulphonic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4175","97-90-5","ethylene dimethacrylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4210","99-62-7","1,3-diisopropylbenzene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1318","101-37-1","2,4,6-triallyloxy-1,3,5-triazine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1334","102-01-2","acetoacetanilide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1367","103-45-7","phenethyl acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1398","104-67-6","undecan-4-olide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1431","106-21-8","3,7-dimethyloctan-1-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1473","107-96-0","3-mercaptopropionic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1584","112-35-6","2-(2-(2-methoxyethoxy)ethoxy)ethanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1788","124-19-6","nonanal","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1926","140-29-4","phenylacetonitrile","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1959","143-22-6","2-(2-(2-butoxyethoxy)ethoxy)ethanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2668","329-01-1","?,?,?-trifluoro-3-tolyl isocyanate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3012","506-30-9","icosanoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3296","599-04-2","?-hydroxy-?,?-dimethyl-?-butyrolactone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3346","616-47-7","1-methylimidazole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3385","629-11-8","hexane-1,6-diol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3511","682-11-1","2-allyloxymethyl-2-ethylpropanediol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3710","763-69-9","ethyl 3-ethoxypropionate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3923","872-36-6","vinylene carbonate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4076","936-49-2","2-phenyl-2-imidazoline","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1572","1120-71-4","1,3-propanesultone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2118","1696-20-4","4-acetylmorpholine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2196","1852-17-1","perhydropyrimidin-2-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2277","2082-81-7","tetramethylene dimethacrylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2331","2235-00-9","1-vinylhexahydro-2H-azepin-2-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2430","2530-87-2","3-chloropropyltrimethoxysilane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1253","2643-07-4","p-[(2-chloroethyl)ethylamino]benzaldehyde","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2561","2920-38-9","p-phenylbenzonitrile","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2604","3061-75-4","docosanamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2701","3437-84-1","bisisobutyryl peroxide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2792","3717-40-6","609-335-2","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2921","4431-83-8","2,5,7,10-tetraoxaundecane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2957","4672-38-2","propylphosphonic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3140","5435-64-3","3,5,5-trimethylhexanal","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3258","5888-87-9","N,N'-hexane-1,6-diylbis(hexahydro-2-oxo-1H-azepine-1-carboxamide)","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3408","6358-37-8","2,2'-[(3,3'-dichloro[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[N-(4-methylphenyl)-3-oxobutyramide]","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3445","6485-55-8","cis-2,6-dimethylmorpholine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3502","6786-83-0","?,?-bis[4-(dimethylamino)phenyl]-4-(phenylamino)naphthalene-1-methanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3595","7195-44-0","bis(2,3-epoxypropyl) terephthalate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1797","12542-30-2","hexahydro-4,7-methano-1H-indenyl acrylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1885","13501-76-3","(3-chloropropyl)diethoxymethylsilane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2001","14814-09-6","3-(triethoxysilyl)propanethiol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2060","15834-04-5","2,2-bis[[(1-oxopentyl)oxy]methyl]propane-1,3-diyl divalerate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2148","17689-77-9","triacetoxyethylsilane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2271","20592-85-2","[nitrilotris(methylene)]trisphosphonic acid, sodium salt","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2351","23410-40-4","N-[3-(dimethoxymethylsilyl)-2-methylpropyl]ethylenediamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2397","24549-06-2","6-ethyl-2-toluidine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2460","26272-90-2","hexadecyl chloroformate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2525","28219-61-6","2-ethyl-4-(2,2,3-trimethyl-3-cyclopenten-1-yl)-2-buten-1-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2617","31024-56-3","N-[3-(trimethoxysilyl)propyl]butylamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2684","33704-61-9","1,2,3,5,6,7-hexahydro-1,1,2,3,3-pentamethyl-4H-inden-4-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2750","35836-72-7","800-940-9","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2812","38051-10-4","2,2-bis(chloromethyl)trimethylene bis(bis(2-chloroethyl)phosphate)","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2889","42125-46-2","4-tert-butylcyclohexyl chloroformate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3103","53445-37-7","2,2,4(or 2,4,4)-trimethyladipic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3201","56539-66-3","3-methoxy-3-methylbutan-1-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3247","58430-94-7","3,5,5-trimethylhexyl acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3340","61597-98-6","612-179-8","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3460","66068-84-6","4-(5,5,6-trimethylbicyclo[2.2.1]hept-2-yl)cyclohexan-1-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3522","68610-86-6","Butanamide, 2,2'-[(3,3'-dichloro[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[3-oxo-, N,N'-bis(o-anisyl and 2,4-xylyl) derivs.","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3594","71902-23-3","6-[(1-oxomethyloctyl)amino]hexanoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3844","83261-15-8","isobutyl (S)-2-chloropropionate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3896","85702-79-0","6-(isononanoylamino)hexanoic acid, compound with 2,2',2''-nitrilotriethanol (1:1)","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3996","90268-24-9","Butanamide, 2,2'-[(3,3'-dichloro[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[3-oxo-, N,N'-bis(4-chloro-2,5-dimethoxyphenyl and 2,4-xylyl) derivs.","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4305","95962-14-4","2-(2-(4-methyl-3-cyclohexen-1-yl)propyl)cyclopentanone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4316","104468-21-5","2,2-dimethyl 3-methyl-3-butenyl propanoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4568","124655-09-0","tert-butyl2-[(4R,6S)-6-(hydroxymethyl)-2,2-dimethyl-1,3-dioxan-4-yl]acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4527","136210-30-5","1,4-diethyl 2-{[4-({4-[(1,4-diethoxy-1,4-dioxobutan-2-yl)amino]cyclohexyl}methyl)cyclohexyl]amino}butanedioate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4455","146421-65-0","URACROSS P 3307","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2138","174489-76-0","1-(allyloxy)-2-methyl-1-oxopropan-2-yl 2-chloro-5-nitrobenzoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4599","319002-92-1","SCLAREOLATE","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1776","1238449-42-7","bis(2-propylheptyl) carbonate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"574","26787-78-0","amoxicillin ","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"656","50-24-8","prednisolone","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"692","54910-89-3","Fluoxetin","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"84","69-72-7","salicylic acid","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"956","83799-24-0","Fexofenadin | Fexofenadine","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"1079","98-92-0","nicotinamide","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"1150","61-68-7","Mefenaminsäure","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"3980","89-57-6","5-aminosalicylic acid | Mesalazin","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"121","10004-44-1","Hymexazol","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"158","103055-07-8","Lufenuron","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"319","111991-09-4","Nicosulfuron","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"344","116-29-0","Tetradifon","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"439","13684-56-5","Desmedipham","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"475","14816-18-3","Phoxim","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"499","161326-34-7","Fenamidone","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"521","1929-77-7","Vernolate","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"616","36734-19-7","Iprodione","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"661","50471-44-8","Vinclozolin","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"726","57837-19-1","Metalaxyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"786","66230-04-4","Esfenvalerate","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"836","74223-64-6","Metsulfuron-methyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"944","82097-50-5","Triasulfuron","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"967","85509-19-9","Flusilazole","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"1097","71751-41-2","Abamectin","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"1111","51630-58-1","Fenvalerate","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"4895","120-36-5","Dichlorprop","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"4902","14214-32-5","Difenoxuron","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"4961","66332-96-5","Flutolanil","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"5144","83121-18-0","Teflubenzuron","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"130","100-52-7","benzaldehyde","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"151","102-08-9","1,3-diphenyl-2-thiourea","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
