list_id,list_title,list_file,list_name,list_date,list_analysis_from,list_analysis_to,list_analysis_number,list_source_from,list_source_to,list_source_number,list_method_from,list_method_to,list_method_number,list_type,list_note,matrice_dct,list_deleted,list_common,list_protected,list_hash,list_organisation,list_email,list_author,list_data_accessibility,list_doi,list_description,list_project_id
470,DCT2 GW UBA DE PARC PFAS RP1 10042025,DCT2_GW_UBA_DE_PARC_PFAS_RP1_10042025.xlsx,DCT2_GW_UBA_DE_PARC_PFAS_RP1_10042025,2025-05-01,159707375,159708614,1240,159707375,159707375,1,159707375,159707376,2,Ground water,,2,0,,parc_pfas,4450398268b2a35cd0e607f29d6c1ba0,,,,,,,
471,DCT2 GW UBA DE PARC PFAS RP2 10042025,DCT2_GW_UBA_DE_PARC_PFAS_RP2_10042025.xlsx,DCT2_GW_UBA_DE_PARC_PFAS_RP2_10042025,2025-05-03,159708615,159708641,27,159708615,159708615,1,0,0,0,Ground water,,2,0,,parc_pfas,b164a648ebf0f21b18d563c7137e0a94,,,,,,,
472,DCT GW PROMISCES CS1 KWB 010425 v2,DCT_GW_PROMISCES_CS1_KWB_010425_v2.xlsx,DCT_GW_PROMISCES_CS1_KWB_010425_v2,2025-05-04,159708642,159709076,435,159708642,159708642,1,159708642,159708656,15,Ground water,,2,0,,promisces,38cd6d7f6ef80fca2eba031b80626065,,,,,,,
475,DCT2 GW UBA DE PARC PFAS UBA 15042025 v2,DCT2_GW_UBA_DE_PARC_PFAS_UBA_15042025_v2.xlsx,DCT2_GW_UBA_DE_PARC_PFAS_UBA_15042025_v2,2025-05-17,159712697,159714084,1388,159712697,159712697,1,159712697,159712705,9,Ground water,,2,0,,parc_pfas,4f78f57267daf011c7b4419b3937ded6,,,,,,,
476,DCT2 GW UBA DE PARC PFAS SN 15042025 v2,DCT2_GW_UBA_DE_PARC_PFAS_SN_15042025_v2.xlsx,DCT2_GW_UBA_DE_PARC_PFAS_SN_15042025_v2,2025-05-17,159714085,159714909,825,159714085,159714085,1,159714085,159714088,4,Ground water,,2,0,,parc_pfas,ac944d779335b334274f1b40a519b39c,,,,,,,
254,GW JDS4 DANUBERIVER WRI 09122019,DCT_GW_JDS4_DANUBERIVER_WRI_09122019.xlsb,DCT_GW_JDS4_DANUBERIVER_WRI_09122019,2020-08-29,13144253,13144308,56,13144253,13144253,1,13144253,13144260,8,Ground water,>> 350,2,1,,0,70892903e93f85d7b967ccc0a20756a7,,,,,,,
257,BIO SED JDS4 DANUBERIVER UBA 09032020,DCT_BIO_SED_JDS4_DANUBERIVER_UBA_09032020.xlsb,DCT_BIO_SED_JDS4_DANUBERIVER_UBA_09032020,2020-09-05,13146040,13146663,621,13146040,13146040,1,13146040,13146049,10,Biota,,8,0,,0,80a9cbcdc864b7c20a54fc92a772a09a,UBAAT - Umweltbundesamt GmbH,ruefstelle@umweltbundesamt.at; Claus-Gerhard.Bannick@uba.de,Claus-Gerhard Bannick,,,,5
258,BIO SED JDS4 NLZOH 06092019,DCT_BIO_SED_JDS4_NLZOH_06092019.xlsb,DCT_BIO_SED_JDS4_NLZOH_06092019,2020-09-06,13146664,13146733,70,13146664,13146664,1,13146664,13146664,1,Biota,,8,0,,0,b7be37ab46d7c4a7359df9e5b938fd31,"The National Laboratory of Health, Environment and Food",mojca.baskar@nlzoh.si,Mojca Baskar,,,,5
260,BIO SED EMBLAS AQ BIOS 2017v3,DCT_BIO_SED_EMBLAS_AQ_BIOS_2017v3.xlsb,DCT_BIO_SED_EMBLAS_AQ_BIOS_2017v3,2020-10-13,13197906,13198065,160,13197906,13197906,1,13197906,13197912,7,Biota,,8,0,,0,424b9e3f8de38e8f1aa075e37ca2d050,AQ-BIOS,vladimir.kovac@aqbios.com,Vladimír Kováč,,10.60954/empodat.fqch-ph64,,6
261,BIO SED EMBLAS UoA 2017v2-biota,DCT_BIO_SED_EMBLAS_UoA_2017v2.xlsb,DCT_BIO_SED_EMBLAS_UoA_2017v2-biota,2020-10-14,13198066,13238636,40571,13198066,13198066,1,13198066,13198218,153,Biota,,8,1,,0,95b4cc9e8973b3883c2d01dbfc5b25fb,,,,,,,
264,BIO SED EMBLAS AQ BIOS 2016 v2,DCT_BIO_SED_EMBLAS_AQ_BIOS_2016_v2.xlsb,DCT_BIO_SED_EMBLAS_AQ_BIOS_2016_v2,2020-10-16,13290427,13290432,6,13290427,13290427,1,13290427,13290428,2,Biota,,8,0,,0,204b9c7c7ec4877c3ec0d846f49cdb79,AQ-BIOS,vladimir.kovac@aqbios.com,Vladimír Kováč,,,,6
266,BIO SED EMBLAS Plus AQBIOS 250520 v2,DCT_BIO_SED_EMBLAS_Plus_AQBIOS_250520_v2.xlsb,DCT_BIO_SED_EMBLAS_Plus_AQBIOS_250520_v2,2020-10-17,13290433,13291242,810,13290433,13290433,1,13290433,13290450,18,Biota,,8,0,,0,44ac3d49d47b89f5f7ade8a73a18cd7e,AQ-BIOS,vladimir.kovac@aqbios.com,Vladimír Kováč,,,,8
268,BIO SED EMBLAS UoA 2016 v1-biota,DCT_BIO_SED_EMBLAS_UoA_2016 v1.xlsb,DCT_BIO_SED_EMBLAS_UoA_2016 v1-biota,2020-10-17,13291259,13316779,25521,13291259,13291259,1,13291259,13291375,117,Biota,,8,0,,0,d941cbcd32a6691196ee1b789cdfdcda,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,6
276,BIO SED EMBLAS Plus UoA 02072020v2-biota,DCT_BIO_SED_EMBLAS_Plus_UoA_02072020v2.xlsb,DCT_BIO_SED_EMBLAS_Plus_UoA_02072020v2-biota,2020-10-30,13359242,13405789,46548,13359242,13359242,1,13359242,13359383,142,Biota,6.12.2022 matrix 39 >> 44,8,0,,0,14dbe87b5d274b830e4c3c4d615bf554,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,8
280,BIOTA Norway Screening 2016 NEA 2016,DCT_BIOTA_Norway_Screening 2016_NEA_2016.xlsb,DCT_BIOTA_Norway_Screening 2016_NEA_2016,2020-11-19,13423459,13435659,12201,13423459,13423459,1,13423459,13423814,356,Biota,,8,0,,0,0f2d357258e7a8595e126a260db33cb6,Norwegian Environment Agency,"","",,,,
281,BIOTA Antarctica UoA 15052020 v2,DCT_BIOTA_Antarctica_UoA_15052020_v2.xlsb,DCT_BIOTA_Antarctica_UoA_15052020_v2,2020-11-27,13435660,13444747,9088,13435660,13435660,1,13435660,13435684,25,Biota,,8,0,,0,d0be65b19e02833ea2acef59b8978632,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,14
282,BIOTA Antarctica EI 070420 v4,DCT_BIOTA_Antarctica_EI_070420_v4.xlsb,DCT_BIOTA_Antarctica_EI_070420_v4,2020-11-27,13444748,13444979,232,13444748,13444748,1,13444748,13444762,15,Biota,,8,0,,0,01ec76ac9b093ac782fc678c578d119d,"Environmental Institute, s.r.o. (EI), SK",oswald@ei.sk,Dr. Peter Oswald,,,,14
283,BIOTA North Sea Ireland MI UoA 06032020 v1,DCT_BIOTA_North Sea_Ireland MI_UoA_06032020_v1.xlsb,DCT_BIOTA_North Sea_Ireland MI_UoA_06032020_v1,2020-11-28,13444980,13460657,15678,13444980,13444980,1,13444980,13445027,48,Biota,,8,0,,0,0f95ba71a33d1017103d148f58e5468a,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,
285,BIOTA LIFE APEX TIER1 UoA 15062020,APEX_DCT_target_biota_UoA_ww_1506_final.xlsb,DCT_BIOTA_LIFE APEX_TIER1_UoA_15062020,2020-12-09,13460812,13614040,153229,13460812,13460812,1,13460812,13461087,276,Biota,,8,0,,0,bd501ae743011716b1521db2cac2c1c2,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,10.60954/empodat.911q-w564,,1
294,BIOTA ANTARCTICA 2020 UoA 11062021v1,DCT_BIOTA_ANTARCTICA_2020_UoA_11062021v1.xlsb,DCT_BIOTA_ANTARCTICA_2020_UoA_11062021v1,2021-07-13,13662233,13684532,22300,13662233,13662233,1,13662233,13662271,39,Biota,,8,0,,0,0204f3819af80dad222ba9e624f87f6b,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,14
304,BIOTA Elbe 2017-2020 1a1C 22102021,1a_1C_Elbe_2017-2020_OA-OD.xlsb,DCT_BIOTA_Elbe_2017-2020_1a1C_22102021,2021-10-22,15267502,15268255,754,15267502,15267502,1,15267502,15267507,6,Biota,,8,0,,0,0652dc329b95836e14d6abefcd16d0e7,,,"",,,,
307,BIOTA Elbe 2017-2020 1b1 22102021,1b_1_Elbe_2017-2020_ON-OT.xlsb,DCT_BIOTA_Elbe_2017-2020_1b1_22102021,2021-10-22,15298852,15299268,417,15298852,15298852,1,15298852,15298861,10,Biota,,8,0,,0,43dccb47fa29daf210ba1afa029ced73,,,"",,,,
310,BIOTA Elbe 2017-2020 1b2 24102021,1b_2_Elbe_2017-2020_OU-P.xlsb,DCT_BIOTA_Elbe_2017-2020_1b2_24102021,2021-10-24,15351422,15351473,52,15351422,15351422,1,15351422,15351423,2,Biota,,8,0,,0,f97e740e69aaf7e9cdd6e0b494351e99,,,"",,,,
313,BIOTA Elbe 2017-2020 1a1D 24102021,1a_1D_Elbe_2017-2020_OE-OM.xlsb,DCT_BIOTA_Elbe 2017-2020_1a1D_24102021,2021-10-24,15367394,15367679,286,15367394,15367394,1,15367394,15367398,5,Biota,,8,0,,0,cbc88a51f87f86a52ddb85c112c0fe45,,,"",,,,
327,BIOTA CONNECT project TierII UoA 01112021,DCT_BIOTA_CONNECT project_TierII_UoA_01112021.xlsb,DCT_BIOTA_CONNECT project_TierII_UoA_01112021,2021-11-18,22188681,22217612,28931,22188681,22188681,1,22188681,22188766,86,Biota,,8,0,,0,7f9dc46829dee7aaa79bee20ce903adb,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,10.60954/empodat.wx82-8a24,,11
351,BIOTA ANTARCTICA EI 10112021 v3,DCT_BIOTA_ANTARCTICA_EI_10112021_v3.xlsb,DCT_BIOTA_ANTARCTICA_EI_10112021_v3,2022-01-14,27661637,27661653,17,27661637,27661637,1,27661637,27661641,5,Biota,,8,0,,0,172d4d7b285ac026f9bea92557eb9697,"Environmental Institute, s.r.o. (EI), SK",oswald@ei.sk,Dr. Peter Oswald,,,,14
352,BIOTA LIFE APEX TIER3 Hg UoA 18012022 v2,DCT_BIOTA_LIFE APEX_TIER3_Hg_UoA_18012022_v2.xlsb,DCT_BIOTA_LIFE APEX_TIER3_Hg_UoA_18012022_v2,2022-01-23,27661654,27661716,63,27661654,27661654,1,27661654,27661654,1,Biota,,8,0,,0,d447218fa00cce98700bf8319ece78eb,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,1
353,BIOTA Antarctica FhIME 08122021,DCT_BIOTA_Antarctica_FhIME_08122021.xlsb,DCT_BIOTA_Antarctica_FhIME_08122021,2022-02-02,27661717,27661747,31,27661717,27661717,1,27661717,27661718,2,Biota,,8,0,,0,e07a249c3d362da981b6cbdba588a7bd,"Fraunhofer Institute for Molecular Biology and Applied Ecology (Fraunhofer IME), DE",heinz.ruedel@ime.fraunhofer.de,Heinz Rüdel,,,,14
354,BIOTA LIFE APEX TIER3 UNIFI 18012022 v2,DCT_BIOTA_LIFE APEX_TIER3_UNIFI_18012022_v2.xlsb,DCT_BIOTA_LIFE APEX_TIER3_UNIFI_18012022_v2,2022-02-08,27661748,27664327,2580,27661748,27661748,1,27661748,27661753,6,Biota,,8,0,,0,ecb352bbc8e601db259e42e072bb45d4,University of Florence,alessandra.cincinelli@unifi.it,Alessandra Cincinelli,,,,1
355,BIOTA LIFE APEX TIER3 EI SK 09022022 v3,DCT_BIOTA_LIFE APEX_TIER3_EI SK_09022022_v3.xlsb,DCT_BIOTA_LIFE APEX_TIER3_EI SK_09022022_v3,2022-02-12,27664328,27665519,1191,27664328,27664328,1,27664328,27664340,13,Biota,,8,0,,0,439165107840eb0eb7ad4b04dc80d500,"Environmental Institute, s.r.o. (EI), SK",oswald@ei.sk,Dr. Peter Oswald,,,,1
356,BIOTA LIFE APEX TIER3 UoA 140222 v2,DCT_BIOTA_LIFE APEX_TIER3_UoA_140222_v2.xlsb,DCT_BIOTA_LIFE APEX_TIER3_UoA_140222_v2,2022-02-17,27665520,27815711,150192,27665520,27665520,1,27665520,27665754,235,Biota,,8,0,,0,65002502801cfc1f37125c01906ddafa,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,1
367,BIOTA EMBLAS-II Black Sea JOSS2017 UOA 12102017,DCT_BIOTA_EMBLAS-II_Black Sea_JOSS2017_UOA_12102017_v2.xlsb,DCT_BIOTA_EMBLAS-II_Black Sea_JOSS2017_UOA_12102017,2023-12-02,99046171,99086664,40494,99046171,99046171,1,99046171,99048326,2137,Biota,,8,0,,0,794b0330b222a4c251753f8fd23d3299,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,7
368,BIOTA Montenegro RBMP Adriatic and Danube Basin 2018 CETI 22102018,DCT_BIOTA_Montenegro RBMP_Adriatic and Danube Basin_2018_CETI_22102018.xlsb,DCT_BIOTA_Montenegro RBMP_Adriatic and Danube Basin_2018_CETI_22102018,2023-12-02,99086665,99087808,1144,99086665,99086665,1,99086665,99086741,77,Biota,,8,0,,0,3ce7d4a939be6efd6a1c5b1d1d938b90,LLC Center for Ecotoxicological Research Podgorica,"danijela.sukovic@ceti.co.me, vladimir.zivkovic@ceti.co.me","Danijela Sukovic, Vladimir Zivkovic",,,,13
369,BIOTA Montenegro RBMP Adriatic and Danube Basin UOA 102018,DCT_BIOTA_Montenegro RBMP_Adriatic and Danube Basin_UOA_102018.xlsb,DCT_BIOTA_Montenegro RBMP_Adriatic and Danube Basin_UOA_102018,2023-12-02,99087809,99098444,10635,99087809,99087809,1,99087809,99087828,19,Biota,,8,0,,0,3119cb831df37dbdc4bce697a9d7059f,,,,,,,13
370,BIOTA OSCE Siverskiy Donets UOA 05122018 v2,DCT_BIOTA_OSCE_Siverskiy Donets_UOA_05122018_v2.xlsx,DCT_BIOTA_OSCE_Siverskiy Donets_UOA_05122018_v2,2023-12-02,99098445,99104819,6375,99098445,99098445,1,99098445,99098465,21,Biota,,8,0,,0,0694568caaf49b41e78142bf573c7b4f,,,"",,,,
371,BIOTA EMBLAS-II Black Sea JOSS2016 UOA 231216,DCT_BIOTA_EMBLAS-II_Black Sea_JOSS2016_UOA_231216_v2.xlsb,DCT_BIOTA_EMBLAS-II_Black Sea_JOSS2016_UOA_231216,2023-12-02,99104820,99130151,25332,99104820,99104820,1,99104820,99106947,2111,Biota,,8,0,,0,26831e3ff70785c7986bce36bae0267f,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,7
372,BIOTA OSCE Dniester UOA 23072019 v2,DCT_BIOTA_OSCE_Dniester_UOA_23072019_v2.xlsb,DCT_BIOTA_OSCE_Dniester_UOA_23072019_v2,2023-12-02,99130152,99136940,6789,99130152,99130152,1,99130152,99130154,3,Biota,,8,0,,0,3f41303041db16b7ead7b14609434a9d,,,"",,,,15
373,BIOTA EMBLAS-II Black Sea JOSS2016 AQBIOS 231216,DCT_BIOTA_EMBLAS-II_Black Sea_JOSS2016_AQBIOS_231216.xlsb,DCT_BIOTA_EMBLAS-II_Black Sea_JOSS2016_AQBIOS_231216,2023-12-02,99136941,99137045,105,99136941,99136941,1,99136941,99136975,35,Biota,,8,0,,0,5e9488fc018873a9e98f1ad368f6132a,AQ-BIOS,vladimir.kovac@aqbios.com,Vladimír Kováč,,,,7
374,BIOTA EMBLAS-II Black Sea JOSS2017 AQBIOS 121017,DCT_BIOTA_EMBLAS-II_Black Sea_JOSS2017_AQBIOS_121017.xlsb,DCT_BIOTA_EMBLAS-II_Black Sea_JOSS2017_AQBIOS_121017,2023-12-02,99137046,99137717,672,99137046,99137046,1,99137046,99137087,42,Biota,,8,0,,0,226a6871ef8a5c3cd412967436f9d75e,AQ-BIOS,vladimir.kovac@aqbios.com,Vladimír Kováč,,,,7
375,BIOTA LIFE APEX TIER2 EI 0611220 v6,DCT_BIOTA_LIFE APEX_TIER2_EI_0611220_v6.xlsb,DCT_BIOTA_LIFE APEX_TIER2_EI_0611220_v6,2023-12-02,99137718,99138669,952,99137718,99137718,1,99137718,99137726,9,Biota,,8,0,,0,73f545639187a36693f60ca1d528d36a,"Environmental Institute, s.r.o. (EI), SK",oswald@ei.sk,Peter Oswald,,,,1
376,BIOTA LIFE APEX TIER2 FHIME 190121 v6,DCT_BIOTA_LIFE APEX_TIER2_FHIME_190121_v6.xlsb,DCT_BIOTA_LIFE APEX_TIER2_FHIME_190121_v6,2023-12-02,99138670,99138737,68,99138670,99138670,1,99138670,99138671,2,Biota,,8,0,,0,d087a0516ddda230a4a18497a7f9bc3f,"Fraunhofer Institute for Molecular Biology and Applied Ecology (Fraunhofer IME), DE","heinz.ruedel@ime.fraunhofer.de, burkhard.knopf@ime.fraunhofer.de","Heinz Rüdel, Burkhard Knopf",,,,1
377,BIOTA LIFE APEX TIER2 UoA 01022021 v6,DCT_BIOTA_LIFE APEX_TIER2_UoA_01022021_v6.xlsb,DCT_BIOTA_LIFE APEX_TIER2_UoA_01022021_v6,2023-12-02,99138738,99296854,158117,99138738,99138738,1,99138738,99138921,185,Biota,<s>6681 x no year</s> - fixed,8,0,,0,75d9deedd122c29eef9e9838b105d201,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,1
378,BIOTA LIFE APEX TIER2 UNIFI 21022021 v2,DCT_BIOTA_LIFE APEX_TIER2_UNIFI_21022021_v2.xlsb,DCT_BIOTA_LIFE APEX_TIER2_UNIFI_21022021_v2,2023-12-02,99296855,99299774,2920,99296855,99296855,1,99296855,99296860,6,Biota,,8,0,,0,20d41ef9ca8d0a24bc3a349c913fa242,University of Florence,"peter.behnisch@bds.nl, alessandra.cincinelli@unifi.it","Peter Behnisch, Alessandra Cincinelli",,,,1
379,BIOTA LIFE APEX TIER1 UOA 210220 v5,DCT_BIOTA_LIFE APEX_TIER1_UOA_210220_v5.xlsb,DCT_BIOTA_LIFE APEX_TIER1_UOA_210220_v5,2023-12-02,99299775,99453003,153229,99299775,99299775,1,99299775,99300089,315,Biota,,8,0,,0,03e0129844a91e80ac4ffda5774e7294,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,1
380,BIOTA LIFE APEX TIER1 EI 040220 v3,DCT_BIOTA_LIFE APEX_TIER1_EI_040220_v3.xlsb,DCT_BIOTA_LIFE APEX_TIER1_EI_040220_v3,2023-12-02,99453004,99454156,1153,99453004,99453004,1,99453004,99453060,57,Biota,,8,0,,0,857f5f680d04939d6abfb14a31907607,"Environmental Institute, s.r.o. (EI), SK",oswald@ei.sk,Peter Oswald,,,,1
381,BIOTA LIFE APEX TIER1 UNIFI 280220 v4,DCT_BIOTA_LIFE APEX_TIER1_UNIFI_280220_v4.xlsb,DCT_BIOTA_LIFE APEX_TIER1_UNIFI_280220_v4,2023-12-02,99454157,99456994,2838,99454157,99454157,1,99454157,99454199,43,Biota,,8,0,,0,7d50b2a9ea33bbedfd88e990f7f226fd,University of Florence,alessandra.cincinelli@unifi.it,Alessandra Cincinelli,,,,1
382,BIOTA LIFE APEX TIER1 FHIME 100220 v3,DCT_BIOTA_LIFE APEX_TIER1_FHIME_100220_v3.xlsb,DCT_BIOTA_LIFE APEX_TIER1_FHIME_100220_v3,2023-12-02,99456995,99457060,66,99456995,99456996,2,99456995,99456995,1,Biota,,8,0,,0,82e271eff6031f0c7c934aa58d739d69,"Fraunhofer Institute for Molecular Biology and Applied Ecology (Fraunhofer IME), DE","heinz.ruedel@ime.fraunhofer.de, burkhard.knopf@ime.fraunhofer.de","Heinz Rüdel, Burkhard Knopf",,,,1
383,BIOTA CONNECT project UoA 19032021,DCT_BIOTA_CONNECT project_UoA_19032021.xlsb,DCT_BIOTA_CONNECT project_UoA_19032021,2023-12-02,99457061,99537956,80896,99457061,99457061,1,99457061,99457176,116,Biota,,8,0,,0,4a14af59ad198bfd2be29e523320d84c,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,11
384,BIOTA CONNECT EI 23032021 v1,DCT_BIOTA_CONNECT_EI_23032021_v1.xlsb,DCT_BIOTA_CONNECT_EI_23032021_v1,2023-12-02,99537957,99538796,840,99537957,99537957,1,99537957,99537964,8,Biota,,8,0,,0,cf3dc218d4e274250fd10c4661287a0b,"Environmental Institute, s.r.o. (EI), SK",oswald@ei.sk,Peter Oswald,,,,11
385,BIOTA UBA-HELCOM project UoA 05082021,DCT_BIOTA_UBA-HELCOM project_UoA_05082021.xlsb,DCT_BIOTA_UBA-HELCOM project_UoA_05082021,2023-12-02,99538797,99569276,30480,99538797,99538797,1,99538797,99538893,97,Biota,,8,0,,0,a18399c1d7af284f437041457f5c56d4,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,
386,BIOTA ANTARCTICA EI 04042021,DCT_BIOTA_ANTARCTICA_EI_04042021.xlsb,DCT_BIOTA_ANTARCTICA_EI_04042021,2023-12-02,99569277,99569556,280,99569277,99569277,1,99569277,99569284,8,Biota,,8,0,,0,06cb93c9b2e4b97a6268eb31579181d5,"Environmental Institute, s.r.o. (EI), SK",oswald@ei.sk,Peter Oswald,,,,14
387,BIOTA UBA-HELCOM EI SK 23082021 v4,DCT_BIOTA_UBA-HELCOM_EI SK_23082021_v4.xlsb,DCT_BIOTA_UBA-HELCOM_EI SK_23082021_v4,2023-12-02,99569557,99569832,276,99569557,99569557,1,99569557,99569560,4,Biota,,8,0,,0,a8f4c96fd17845c9bdccf7c16390e36e,"Environmental Institute, s.r.o. (EI), SK",oswald@ei.sk,Peter Oswald,,,,
388,BIOTA UBA-HELCOM EI SK 04112021 v2,DCT_BIOTA_UBA-HELCOM_EI SK_04112021_v2.xlsb,DCT_BIOTA_UBA-HELCOM_EI SK_04112021_v2,2023-12-02,99569833,99570288,456,99569833,99569833,1,99569833,99569842,10,Biota,,8,0,,0,58eb4f8ed75a32da497e90f55e4d0c0c,"Environmental Institute, s.r.o. (EI), SK",oswald@ei.sk,Peter Oswald,2,10.60954/empodat.ghpv-5n39,,
389,BIOTA UBA 22102021,DCT_BIOTA_UBA_22102021.xlsx,DCT_BIOTA_UBA_22102021,2023-12-02,99570289,99588134,17846,99570289,99570289,1,99570289,99571874,1586,Biota,,8,0,,0,3c61f423d46a0bc4fc69143247cf36ea,UBAAT - Umweltbundesamt GmbH,ja.koschorreck@uba.de,Jan Koschorreck,,,,
390,BIOTA LIFE APEX UKCEH SGARs 09062022 v2,DCT_BIOTA_LIFE APEX_UKCEH_SGARs_09062022_v2.xlsb,DCT_BIOTA_LIFE APEX_UKCEH_SGARs_09062022_v2,2023-12-02,99588135,99588494,360,99588135,99588135,1,99588135,99588137,3,Biota,,8,0,,0,19cc29852f4052662cb24a1a7f7bb5da,"Centre for Ecology & Hydrology (CEH), GB",leew@ceh.ac.uk,Lee Walker,,,,1
391,BIOTA LIFE APEX UKCEH METALS 09062022 v2,DCT_BIOTA_LIFE APEX_UKCEH_METALS_09062022_v2.xlsb,DCT_BIOTA_LIFE APEX_UKCEH_METALS_09062022_v2,2023-12-02,99588495,99588782,288,99588495,99588495,1,99588495,99588496,2,Biota,,8,0,,0,299ed0e8d4df7099c3451a76aabc5cf1,"Centre for Ecology & Hydrology (CEH), GB",leew@ceh.ac.uk,Lee Walker,,,,1
392,BIOTA LIFE APEX UKCEH METALS 22062022 v2,DCT_BIOTA_LIFE APEX_UKCEH_METALS_22062022_v2.xlsb,DCT_BIOTA_LIFE APEX_UKCEH_METALS_22062022_v2,2023-12-02,99588783,99589042,259,99588783,99588783,1,99588783,99588783,1,Biota,,8,0,,0,f7dce626dbeffa5c7a01fd30a421f1f6,"Centre for Ecology & Hydrology (CEH), GB",leew@ceh.ac.uk,Lee Walker,,,,1
393,BIOTA LIFE APEX UKCEH SGARs 22062022 v2,DCT_BIOTA_LIFE APEX_UKCEH_SGARs_22062022_v2.xlsb,DCT_BIOTA_LIFE APEX_UKCEH_SGARs_22062022_v2,2023-12-02,99589043,99589357,315,99589043,99589043,1,99589043,99589045,3,Biota,,8,0,,0,f8b05bf760823a729240cd89f4745383,"Centre for Ecology & Hydrology (CEH), GB",leew@ceh.ac.uk,Lee Walker,,,,1
394,BIOTA LIFE APEX UKCEH 22092022 v2,DCT_BIOTA_LIFE_APEX_UKCEH_22092022_v2.xlsb,DCT_BIOTA_LIFE_APEX_UKCEH_22092022_v2,2023-12-02,99589358,99592813,3456,99589358,99589358,1,99589358,98442243,1147128,Biota,,8,0,,0,99b57c180981852852094b2e283ec7f2,University of Florence,alessandra.cincinelli@unifi.it,Alessandra Cincinelli,,,,
395,BIOTA LIFE APEX UKCEH PBDEs PCBs 26092022 v2,DCT_BIOTA_LIFE_APEX_UKCEH_PBDEs_PCBs_26092022_v2.xlsb,DCT_BIOTA_LIFE_APEX_UKCEH_PBDEs_PCBs_26092022_v2,2023-12-02,99592814,99595608,2795,99592814,99592814,1,99592814,99592820,7,Biota,,8,0,,0,2d086d2630c9383aa7b379ab0ea7575a,"Centre for Ecology & Hydrology (CEH), GB",leew@ceh.ac.uk,Lee Walker,,,,1
396,BIOTA HELCOM Pre-EMPT NKUA 1-36 080622 v2,DCT_BIOTA_HELCOM Pre-EMPT_NKUA_1-36_080622_v2.xlsb,DCT_BIOTA_HELCOM Pre-EMPT_NKUA_1-36_080622_v2,2023-12-02,99595609,99677019,81411,99595609,99595609,1,99595609,99595730,122,Biota,,8,0,,0,d27c3016c91c5fa35e5b6708e710ffaa,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,
397,BIOTA HELCOM Pre-EMPT NKUA 37-89 14112022 v2,DCT_BIOTA_HELCOM Pre-EMPT_NKUA_37-89_14112022_v2.xlsb,DCT_BIOTA_HELCOM Pre-EMPT_NKUA_37-89_14112022_v2,2023-12-02,99677020,99753496,76477,99677020,99677020,1,99677020,99677091,72,Biota,,8,0,,0,5e29e8be20f49e5078f36e60397c03f0,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,
398,BIO SED EMBLAS UoA 2017v3-biota,DCT_BIO_SED_EMBLAS_UoA_2017v3.xlsb,DCT_BIO_SED_EMBLAS_UoA_2017v3-biota,2023-12-02,99753497,99794001,40505,99753497,99753497,1,99753497,99753647,151,Biota,3.12.2023 deleted V2 (14.10.2020),8,0,,0,403696e5c531cce283535e0c4838f8cc,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,6
410,BIOTA CONNECT2 NKUA 24122023 v2,DCT_BIOTA_CONNECT2_NKUA_24122023_v2.xlsb,DCT_BIOTA_CONNECT2_NKUA_24122023_v2,2024-05-07,158730469,158750220,19752,158730469,158730469,1,158730469,158730605,137,Biota,,8,0,,connect,83403abe464e95e7c807e8812cab11f8,National and Kapodistrian University of Athens,ntho@chem.uoa.gr,Nikolaos Thomaidis,,,,12
414,BIOTA Sciensano BE FISH PFAS INBO 27052024,DCT_BIOTA_Sciensano_BE_FISH_PFAS_INBO_27052024.xlsb,DCT_BIOTA_Sciensano_BE_FISH_PFAS_INBO_27052024,2024-05-29,158791769,158793243,1475,158791769,158791769,1,158791769,158791770,2,Biota,,8,0,,parc_pfas,4bdc50a78241f25e249779275c16fd51,INBO,els.vanhoeck@sciensano.be,Els Van Hoeck,3,,,
